Block,Treatment,Density,sp,tag,DBH,Ht,collection,Julian.date,tissue
B4,C,2m,C,11,12.5,10.6,6-sap flow,55,Branches
B4,C,2m,C,13,11.80889495,11.2,6-sap flow,55,Branches
B4,C,2m,C,15,12.44708801,11.2,6-sap flow,55,Branches
B4,C,2m,C,16,8.5,11.9,6-sap flow,55,Branches
B4,C,2m,C,17,7.8,11.3,6-sap flow,55,Branches
B4,C,2m,C,18,13.51480669,13.7,6-sap flow,55,Branches
B4,C,2m,C,19,12.66688596,11.5,6-sap flow,55,Branches
B4,C,2m,C,21,19.05911855,13.4,6-sap flow,55,Branches
B4,C,2m,C,22,15.24040682,13.1,6-sap flow,55,Branches
B4,C,2m,C,23,15.57947368,12.3,6-sap flow,55,Branches
B4,C,2m,C,24,8.9,9.5,6-sap flow,55,Branches
B4,C,2m,C,26,12.7,12,6-sap flow,55,Branches
B4,C,2m,C,27,12.80351514,12.2,6-sap flow,55,Branches
B4,C,2m,C,28,6.519202405,8,6-sap flow,55,Branches
B4,C,2m,C,29,6.989277502,9.3,6-sap flow,55,Branches
B4,C,2m,C,30,10.90412766,10.2,6-sap flow,55,Branches
B3,C,2m,C,781,14.78276023,12.8,6-sap flow,55,Branches
B3,C,2m,C,782,9.7,12.5,6-sap flow,55,Branches
B3,C,2m,C,783,12.83160161,12.5,6-sap flow,55,Branches
B3,C,2m,C,785,9.521029356,9.6,6-sap flow,55,Branches
B3,C,2m,C,786,11.77964346,10,6-sap flow,55,Branches
B3,C,2m,C,787,7.3,10.2,6-sap flow,55,Branches
B3,C,2m,C,788,9.31933474,10.5,6-sap flow,55,Branches
B3,C,2m,C,789,9.774456507,10.3,6-sap flow,55,Branches
B3,C,2m,C,790,2.4,4.9,6-sap flow,55,Branches
B3,C,2m,C,791,10.5,10,6-sap flow,55,Branches
B3,C,2m,C,792,9.538343672,10.1,6-sap flow,55,Branches
B3,C,2m,C,793,13.60036764,10.3,6-sap flow,55,Branches
B3,C,2m,C,794,12.82224629,11.2,6-sap flow,55,Branches
B3,C,2m,C,795,10.61037228,10.3,6-sap flow,55,Branches
B3,C,2m,C,796,11.88107739,10.9,6-sap flow,55,Branches
B3,C,2m,C,797,9.541488354,9.1,6-sap flow,55,Branches
B3,C,2m,C,798,8,9,6-sap flow,55,Branches
B3,C,2m,C,799,11.89621789,7.7,6-sap flow,55,Branches
B3,C,2m,C,800,11.5,11.6,6-sap flow,55,Branches
B3,C,2m,C,801,12.26743657,11.2,6-sap flow,55,Branches
B3,C,2m,C,802,11.31459235,11.2,6-sap flow,55,Branches
B3,C,2m,C,803,12.7,9.6,6-sap flow,55,Branches
B3,C,2m,C,804,12.3434193,9.5,6-sap flow,55,Branches
B3,C,2m,C,806,9.848857802,10.9,6-sap flow,55,Branches
B3,C,2m,C,807,6.717886572,8.2,6-sap flow,55,Branches
B3,C,2m,C,808,14.53203358,8.7,6-sap flow,55,Branches
B3,C,2m,C,809,2.6,5.3,6-sap flow,55,Branches
B3,C,2m,C,810,10.1,8.4,6-sap flow,55,Branches
B1,C,2m,C,962,13.15218613,13.4,6-sap flow,55,Branches
B1,C,2m,C,964,14.08296844,14.5,6-sap flow,55,Branches
B1,C,2m,C,965,5.3,9.2,6-sap flow,55,Branches
B1,C,2m,C,967,13.53698637,12.5,6-sap flow,55,Branches
B1,C,2m,C,968,7.4,10.9,6-sap flow,55,Branches
B1,C,2m,C,969,14.08580846,11.6,6-sap flow,55,Branches
B1,C,2m,C,970,10.98362417,11.1,6-sap flow,55,Branches
B1,C,2m,C,971,13.08166656,11.6,6-sap flow,55,Branches
B1,C,2m,C,972,10.8,12.8,6-sap flow,55,Branches
B1,C,2m,C,973,7.9,9.6,6-sap flow,55,Branches
B1,C,2m,C,974,5.3,8.8,6-sap flow,55,Branches
B1,C,2m,C,975,6.1,9.8,6-sap flow,55,Branches
B1,C,2m,C,976,7.3,11.7,6-sap flow,55,Branches
B1,C,2m,C,977,9.1,12.5,6-sap flow,55,Branches
B1,C,2m,C,978,12.39435355,12.1,6-sap flow,55,Branches
B1,C,2m,C,979,11,10.8,6-sap flow,55,Branches
B1,C,2m,C,980,13.08739852,11.7,6-sap flow,55,Branches
B1,C,2m,C,981,10.1133575,12.4,6-sap flow,55,Branches
B1,C,2m,C,982,7.7,11.9,6-sap flow,55,Branches
B1,C,2m,C,983,14.2,16,6-sap flow,55,Branches
B1,C,2m,C,984,18.17278185,14.9,6-sap flow,55,Branches
B1,C,2m,C,986,10.85771615,11.9,6-sap flow,55,Branches
B1,C,2m,C,988,11.8,14.2,6-sap flow,55,Branches
B1,C,2m,C,989,7.2,11.5,6-sap flow,55,Branches
B1,C,2m,C,990,10.8,11.8,6-sap flow,55,Branches
B4,C,2m,C,1,19.73144698,13.5,1-leaf out,111,Coarse roots
B4,C,2m,C,2,11.04536102,10.7,1-leaf out,111,Coarse roots
B4,C,2m,C,3,12.71416533,11,1-leaf out,111,Coarse roots
B4,C,2m,C,4,7.310950691,9.7,1-leaf out,111,Coarse roots
B4,C,2m,C,5,8.3,10.3,1-leaf out,111,Coarse roots
B4,C,2m,C,6,6.9,9.6,1-leaf out,111,Coarse roots
B4,C,2m,C,7,4.4,8.2,1-leaf out,111,Coarse roots
B4,C,2m,C,8,11.38507795,10.1,1-leaf out,111,Coarse roots
B4,C,2m,C,9,11.90336087,10.4,1-leaf out,111,Coarse roots
B4,C,2m,C,10,9.4,11.5,1-leaf out,111,Coarse roots
B4,C,2m,C,11,12.5,10.6,1-leaf out,111,Coarse roots
B4,C,2m,C,13,11.80889495,11.2,1-leaf out,111,Coarse roots
B4,C,2m,C,15,12.44708801,11.2,1-leaf out,111,Coarse roots
B4,C,2m,C,16,8.5,11.9,1-leaf out,111,Coarse roots
B4,C,2m,C,17,7.8,11.3,1-leaf out,111,Coarse roots
B4,C,2m,C,18,13.51480669,13.7,1-leaf out,111,Coarse roots
B4,C,2m,C,19,12.66688596,11.5,1-leaf out,111,Coarse roots
B4,C,2m,C,21,19.05911855,13.4,1-leaf out,111,Coarse roots
B4,C,2m,C,22,15.24040682,13.1,1-leaf out,111,Coarse roots
B4,C,2m,C,23,15.57947368,12.3,1-leaf out,111,Coarse roots
B4,C,2m,C,24,8.9,9.5,1-leaf out,111,Coarse roots
B4,C,2m,C,26,12.7,12,1-leaf out,111,Coarse roots
B4,C,2m,C,27,12.80351514,12.2,1-leaf out,111,Coarse roots
B4,C,2m,C,28,6.519202405,8,1-leaf out,111,Coarse roots
B4,C,2m,C,29,6.989277502,9.3,1-leaf out,111,Coarse roots
B4,C,2m,C,30,10.90412766,10.2,1-leaf out,111,Coarse roots
B3,C,2m,C,781,14.78276023,12.8,1-leaf out,111,Coarse roots
B3,C,2m,C,782,9.7,12.5,1-leaf out,111,Coarse roots
B3,C,2m,C,783,12.83160161,12.5,1-leaf out,111,Coarse roots
B3,C,2m,C,785,9.521029356,9.6,1-leaf out,111,Coarse roots
B3,C,2m,C,786,11.77964346,10,1-leaf out,111,Coarse roots
B3,C,2m,C,787,7.3,10.2,1-leaf out,111,Coarse roots
B3,C,2m,C,788,9.31933474,10.5,1-leaf out,111,Coarse roots
B3,C,2m,C,789,9.774456507,10.3,1-leaf out,111,Coarse roots
B3,C,2m,C,790,2.4,4.9,1-leaf out,111,Coarse roots
B3,C,2m,C,791,10.5,10,1-leaf out,111,Coarse roots
B3,C,2m,C,792,9.538343672,10.1,1-leaf out,111,Coarse roots
B3,C,2m,C,793,13.60036764,10.3,1-leaf out,111,Coarse roots
B3,C,2m,C,794,12.82224629,11.2,1-leaf out,111,Coarse roots
B3,C,2m,C,795,10.61037228,10.3,1-leaf out,111,Coarse roots
B3,C,2m,C,796,11.88107739,10.9,1-leaf out,111,Coarse roots
B3,C,2m,C,797,9.541488354,9.1,1-leaf out,111,Coarse roots
B3,C,2m,C,798,8,9,1-leaf out,111,Coarse roots
B3,C,2m,C,799,11.89621789,7.7,1-leaf out,111,Coarse roots
B3,C,2m,C,800,11.5,11.6,1-leaf out,111,Coarse roots
B3,C,2m,C,801,12.26743657,11.2,1-leaf out,111,Coarse roots
B3,C,2m,C,802,11.31459235,11.2,1-leaf out,111,Coarse roots
B3,C,2m,C,803,12.7,9.6,1-leaf out,111,Coarse roots
B3,C,2m,C,804,12.3434193,9.5,1-leaf out,111,Coarse roots
B3,C,2m,C,806,9.848857802,10.9,1-leaf out,111,Coarse roots
B3,C,2m,C,807,6.717886572,8.2,1-leaf out,111,Coarse roots
B3,C,2m,C,808,14.53203358,8.7,1-leaf out,111,Coarse roots
B3,C,2m,C,809,2.6,5.3,1-leaf out,111,Coarse roots
B3,C,2m,C,810,10.1,8.4,1-leaf out,111,Coarse roots
B1,C,2m,C,962,13.15218613,13.4,1-leaf out,111,Coarse roots
B1,C,2m,C,964,14.08296844,14.5,1-leaf out,111,Coarse roots
B1,C,2m,C,965,5.3,9.2,1-leaf out,111,Coarse roots
B1,C,2m,C,967,13.53698637,12.5,1-leaf out,111,Coarse roots
B1,C,2m,C,968,7.4,10.9,1-leaf out,111,Coarse roots
B1,C,2m,C,969,14.08580846,11.6,1-leaf out,111,Coarse roots
B1,C,2m,C,970,10.98362417,11.1,1-leaf out,111,Coarse roots
B1,C,2m,C,971,13.08166656,11.6,1-leaf out,111,Coarse roots
B1,C,2m,C,972,10.8,12.8,1-leaf out,111,Coarse roots
B1,C,2m,C,973,7.9,9.6,1-leaf out,111,Coarse roots
B1,C,2m,C,974,5.3,8.8,1-leaf out,111,Coarse roots
B1,C,2m,C,975,6.1,9.8,1-leaf out,111,Coarse roots
B1,C,2m,C,976,7.3,11.7,1-leaf out,111,Coarse roots
B1,C,2m,C,977,9.1,12.5,1-leaf out,111,Coarse roots
B1,C,2m,C,978,12.39435355,12.1,1-leaf out,111,Coarse roots
B1,C,2m,C,979,11,10.8,1-leaf out,111,Coarse roots
B1,C,2m,C,980,13.08739852,11.7,1-leaf out,111,Coarse roots
B1,C,2m,C,981,10.1133575,12.4,1-leaf out,111,Coarse roots
B1,C,2m,C,982,7.7,11.9,1-leaf out,111,Coarse roots
B1,C,2m,C,983,14.2,16,1-leaf out,111,Coarse roots
B1,C,2m,C,984,18.17278185,14.9,1-leaf out,111,Coarse roots
B1,C,2m,C,986,10.85771615,11.9,1-leaf out,111,Coarse roots
B1,C,2m,C,988,11.8,14.2,1-leaf out,111,Coarse roots
B1,C,2m,C,989,7.2,11.5,1-leaf out,111,Coarse roots
B1,C,2m,C,990,10.8,11.8,1-leaf out,111,Coarse roots
B4,C,2m,C,1,19.73144698,13.5,2-shoot expansion,156,Coarse roots
B4,C,2m,C,2,11.04536102,10.7,2-shoot expansion,156,Coarse roots
B4,C,2m,C,3,12.71416533,11,2-shoot expansion,156,Coarse roots
B4,C,2m,C,4,7.310950691,9.7,2-shoot expansion,156,Coarse roots
B4,C,2m,C,5,8.3,10.3,2-shoot expansion,156,Coarse roots
B4,C,2m,C,6,6.9,9.6,2-shoot expansion,156,Coarse roots
B4,C,2m,C,7,4.4,8.2,2-shoot expansion,156,Coarse roots
B4,C,2m,C,8,11.38507795,10.1,2-shoot expansion,156,Coarse roots
B4,C,2m,C,9,11.90336087,10.4,2-shoot expansion,156,Coarse roots
B4,C,2m,C,10,9.4,11.5,2-shoot expansion,156,Coarse roots
B4,C,2m,C,11,12.5,10.6,2-shoot expansion,156,Coarse roots
B4,C,2m,C,13,11.80889495,11.2,2-shoot expansion,156,Coarse roots
B4,C,2m,C,15,12.44708801,11.2,2-shoot expansion,156,Coarse roots
B4,C,2m,C,16,8.5,11.9,2-shoot expansion,156,Coarse roots
B4,C,2m,C,17,7.8,11.3,2-shoot expansion,156,Coarse roots
B4,C,2m,C,18,13.51480669,13.7,2-shoot expansion,156,Coarse roots
B4,C,2m,C,19,12.66688596,11.5,2-shoot expansion,156,Coarse roots
B4,C,2m,C,21,19.05911855,13.4,2-shoot expansion,156,Coarse roots
B4,C,2m,C,22,15.24040682,13.1,2-shoot expansion,156,Coarse roots
B4,C,2m,C,23,15.57947368,12.3,2-shoot expansion,156,Coarse roots
B4,C,2m,C,24,8.9,9.5,2-shoot expansion,156,Coarse roots
B4,C,2m,C,26,12.7,12,2-shoot expansion,156,Coarse roots
B4,C,2m,C,27,12.80351514,12.2,2-shoot expansion,156,Coarse roots
B4,C,2m,C,28,6.519202405,8,2-shoot expansion,156,Coarse roots
B4,C,2m,C,29,6.989277502,9.3,2-shoot expansion,156,Coarse roots
B4,C,2m,C,30,10.90412766,10.2,2-shoot expansion,156,Coarse roots
B3,C,2m,C,781,14.78276023,12.8,2-shoot expansion,156,Coarse roots
B3,C,2m,C,782,9.7,12.5,2-shoot expansion,156,Coarse roots
B3,C,2m,C,783,12.83160161,12.5,2-shoot expansion,156,Coarse roots
B3,C,2m,C,785,9.521029356,9.6,2-shoot expansion,156,Coarse roots
B3,C,2m,C,786,11.77964346,10,2-shoot expansion,156,Coarse roots
B3,C,2m,C,787,7.3,10.2,2-shoot expansion,156,Coarse roots
B3,C,2m,C,788,9.31933474,10.5,2-shoot expansion,156,Coarse roots
B3,C,2m,C,789,9.774456507,10.3,2-shoot expansion,156,Coarse roots
B3,C,2m,C,790,2.4,4.9,2-shoot expansion,156,Coarse roots
B3,C,2m,C,791,10.5,10,2-shoot expansion,156,Coarse roots
B3,C,2m,C,792,9.538343672,10.1,2-shoot expansion,156,Coarse roots
B3,C,2m,C,793,13.60036764,10.3,2-shoot expansion,156,Coarse roots
B3,C,2m,C,794,12.82224629,11.2,2-shoot expansion,156,Coarse roots
B3,C,2m,C,795,10.61037228,10.3,2-shoot expansion,156,Coarse roots
B3,C,2m,C,796,11.88107739,10.9,2-shoot expansion,156,Coarse roots
B3,C,2m,C,797,9.541488354,9.1,2-shoot expansion,156,Coarse roots
B3,C,2m,C,798,8,9,2-shoot expansion,156,Coarse roots
B3,C,2m,C,799,11.89621789,7.7,2-shoot expansion,156,Coarse roots
B3,C,2m,C,800,11.5,11.6,2-shoot expansion,156,Coarse roots
B3,C,2m,C,801,12.26743657,11.2,2-shoot expansion,156,Coarse roots
B3,C,2m,C,802,11.31459235,11.2,2-shoot expansion,156,Coarse roots
B3,C,2m,C,803,12.7,9.6,2-shoot expansion,156,Coarse roots
B3,C,2m,C,804,12.3434193,9.5,2-shoot expansion,156,Coarse roots
B3,C,2m,C,806,9.848857802,10.9,2-shoot expansion,156,Coarse roots
B3,C,2m,C,807,6.717886572,8.2,2-shoot expansion,156,Coarse roots
B3,C,2m,C,808,14.53203358,8.7,2-shoot expansion,156,Coarse roots
B3,C,2m,C,809,2.6,5.3,2-shoot expansion,156,Coarse roots
B3,C,2m,C,810,10.1,8.4,2-shoot expansion,156,Coarse roots
B1,C,2m,C,962,13.15218613,13.4,2-shoot expansion,156,Coarse roots
B1,C,2m,C,964,14.08296844,14.5,2-shoot expansion,156,Coarse roots
B1,C,2m,C,965,5.3,9.2,2-shoot expansion,156,Coarse roots
B1,C,2m,C,967,13.53698637,12.5,2-shoot expansion,156,Coarse roots
B1,C,2m,C,968,7.4,10.9,2-shoot expansion,156,Coarse roots
B1,C,2m,C,969,14.08580846,11.6,2-shoot expansion,156,Coarse roots
B1,C,2m,C,970,10.98362417,11.1,2-shoot expansion,156,Coarse roots
B1,C,2m,C,971,13.08166656,11.6,2-shoot expansion,156,Coarse roots
B1,C,2m,C,972,10.8,12.8,2-shoot expansion,156,Coarse roots
B1,C,2m,C,973,7.9,9.6,2-shoot expansion,156,Coarse roots
B1,C,2m,C,974,5.3,8.8,2-shoot expansion,156,Coarse roots
B1,C,2m,C,975,6.1,9.8,2-shoot expansion,156,Coarse roots
B1,C,2m,C,976,7.3,11.7,2-shoot expansion,156,Coarse roots
B1,C,2m,C,977,9.1,12.5,2-shoot expansion,156,Coarse roots
B1,C,2m,C,978,12.39435355,12.1,2-shoot expansion,156,Coarse roots
B1,C,2m,C,979,11,10.8,2-shoot expansion,156,Coarse roots
B1,C,2m,C,980,13.08739852,11.7,2-shoot expansion,156,Coarse roots
B1,C,2m,C,981,10.1133575,12.4,2-shoot expansion,156,Coarse roots
B1,C,2m,C,982,7.7,11.9,2-shoot expansion,156,Coarse roots
B1,C,2m,C,983,14.2,16,2-shoot expansion,156,Coarse roots
B1,C,2m,C,984,18.17278185,14.9,2-shoot expansion,156,Coarse roots
B1,C,2m,C,986,10.85771615,11.9,2-shoot expansion,156,Coarse roots
B1,C,2m,C,988,11.8,14.2,2-shoot expansion,156,Coarse roots
B1,C,2m,C,989,7.2,11.5,2-shoot expansion,156,Coarse roots
B1,C,2m,C,990,10.8,11.8,2-shoot expansion,156,Coarse roots
B4,C,2m,C,1,19.73144698,13.5,3-bud set,233,Coarse roots
B4,C,2m,C,2,11.04536102,10.7,3-bud set,233,Coarse roots
B4,C,2m,C,3,12.71416533,11,3-bud set,233,Coarse roots
B4,C,2m,C,4,7.310950691,9.7,3-bud set,233,Coarse roots
B4,C,2m,C,5,8.3,10.3,3-bud set,233,Coarse roots
B4,C,2m,C,6,6.9,9.6,3-bud set,233,Coarse roots
B4,C,2m,C,7,4.4,8.2,3-bud set,233,Coarse roots
B4,C,2m,C,8,11.38507795,10.1,3-bud set,233,Coarse roots
B4,C,2m,C,9,11.90336087,10.4,3-bud set,233,Coarse roots
B4,C,2m,C,10,9.4,11.5,3-bud set,233,Coarse roots
B4,C,2m,C,11,12.5,10.6,3-bud set,233,Coarse roots
B4,C,2m,C,13,11.80889495,11.2,3-bud set,233,Coarse roots
B4,C,2m,C,15,12.44708801,11.2,3-bud set,233,Coarse roots
B4,C,2m,C,16,8.5,11.9,3-bud set,233,Coarse roots
B4,C,2m,C,17,7.8,11.3,3-bud set,233,Coarse roots
B4,C,2m,C,18,13.51480669,13.7,3-bud set,233,Coarse roots
B4,C,2m,C,19,12.66688596,11.5,3-bud set,233,Coarse roots
B4,C,2m,C,21,19.05911855,13.4,3-bud set,233,Coarse roots
B4,C,2m,C,22,15.24040682,13.1,3-bud set,233,Coarse roots
B4,C,2m,C,23,15.57947368,12.3,3-bud set,233,Coarse roots
B4,C,2m,C,24,8.9,9.5,3-bud set,233,Coarse roots
B4,C,2m,C,26,12.7,12,3-bud set,233,Coarse roots
B4,C,2m,C,27,12.80351514,12.2,3-bud set,233,Coarse roots
B4,C,2m,C,28,6.519202405,8,3-bud set,233,Coarse roots
B4,C,2m,C,29,6.989277502,9.3,3-bud set,233,Coarse roots
B4,C,2m,C,30,10.90412766,10.2,3-bud set,233,Coarse roots
B3,C,2m,C,781,14.78276023,12.8,3-bud set,233,Coarse roots
B3,C,2m,C,782,9.7,12.5,3-bud set,233,Coarse roots
B3,C,2m,C,783,12.83160161,12.5,3-bud set,233,Coarse roots
B3,C,2m,C,785,9.521029356,9.6,3-bud set,233,Coarse roots
B3,C,2m,C,786,11.77964346,10,3-bud set,233,Coarse roots
B3,C,2m,C,787,7.3,10.2,3-bud set,233,Coarse roots
B3,C,2m,C,788,9.31933474,10.5,3-bud set,233,Coarse roots
B3,C,2m,C,789,9.774456507,10.3,3-bud set,233,Coarse roots
B3,C,2m,C,790,2.4,4.9,3-bud set,233,Coarse roots
B3,C,2m,C,791,10.5,10,3-bud set,233,Coarse roots
B3,C,2m,C,792,9.538343672,10.1,3-bud set,233,Coarse roots
B3,C,2m,C,793,13.60036764,10.3,3-bud set,233,Coarse roots
B3,C,2m,C,794,12.82224629,11.2,3-bud set,233,Coarse roots
B3,C,2m,C,795,10.61037228,10.3,3-bud set,233,Coarse roots
B3,C,2m,C,796,11.88107739,10.9,3-bud set,233,Coarse roots
B3,C,2m,C,797,9.541488354,9.1,3-bud set,233,Coarse roots
B3,C,2m,C,798,8,9,3-bud set,233,Coarse roots
B3,C,2m,C,799,11.89621789,7.7,3-bud set,233,Coarse roots
B3,C,2m,C,800,11.5,11.6,3-bud set,233,Coarse roots
B3,C,2m,C,801,12.26743657,11.2,3-bud set,233,Coarse roots
B3,C,2m,C,802,11.31459235,11.2,3-bud set,233,Coarse roots
B3,C,2m,C,803,12.7,9.6,3-bud set,233,Coarse roots
B3,C,2m,C,804,12.3434193,9.5,3-bud set,233,Coarse roots
B3,C,2m,C,806,9.848857802,10.9,3-bud set,233,Coarse roots
B3,C,2m,C,807,6.717886572,8.2,3-bud set,233,Coarse roots
B3,C,2m,C,808,14.53203358,8.7,3-bud set,233,Coarse roots
B3,C,2m,C,809,2.6,5.3,3-bud set,233,Coarse roots
B3,C,2m,C,810,10.1,8.4,3-bud set,233,Coarse roots
B1,C,2m,C,962,13.15218613,13.4,3-bud set,233,Coarse roots
B1,C,2m,C,964,14.08296844,14.5,3-bud set,233,Coarse roots
B1,C,2m,C,965,5.3,9.2,3-bud set,233,Coarse roots
B1,C,2m,C,967,13.53698637,12.5,3-bud set,233,Coarse roots
B1,C,2m,C,968,7.4,10.9,3-bud set,233,Coarse roots
B1,C,2m,C,969,14.08580846,11.6,3-bud set,233,Coarse roots
B1,C,2m,C,970,10.98362417,11.1,3-bud set,233,Coarse roots
B1,C,2m,C,971,13.08166656,11.6,3-bud set,233,Coarse roots
B1,C,2m,C,972,10.8,12.8,3-bud set,233,Coarse roots
B1,C,2m,C,973,7.9,9.6,3-bud set,233,Coarse roots
B1,C,2m,C,974,5.3,8.8,3-bud set,233,Coarse roots
B1,C,2m,C,975,6.1,9.8,3-bud set,233,Coarse roots
B1,C,2m,C,976,7.3,11.7,3-bud set,233,Coarse roots
B1,C,2m,C,977,9.1,12.5,3-bud set,233,Coarse roots
B1,C,2m,C,978,12.39435355,12.1,3-bud set,233,Coarse roots
B1,C,2m,C,979,11,10.8,3-bud set,233,Coarse roots
B1,C,2m,C,980,13.08739852,11.7,3-bud set,233,Coarse roots
B1,C,2m,C,981,10.1133575,12.4,3-bud set,233,Coarse roots
B1,C,2m,C,982,7.7,11.9,3-bud set,233,Coarse roots
B1,C,2m,C,983,14.2,16,3-bud set,233,Coarse roots
B1,C,2m,C,984,18.17278185,14.9,3-bud set,233,Coarse roots
B1,C,2m,C,986,10.85771615,11.9,3-bud set,233,Coarse roots
B1,C,2m,C,988,11.8,14.2,3-bud set,233,Coarse roots
B1,C,2m,C,989,7.2,11.5,3-bud set,233,Coarse roots
B1,C,2m,C,990,10.8,11.8,3-bud set,233,Coarse roots
B4,C,2m,C,1,19.73144698,13.5,4-leaf fall,293,Coarse roots
B4,C,2m,C,2,11.04536102,10.7,4-leaf fall,293,Coarse roots
B4,C,2m,C,3,12.71416533,11,4-leaf fall,293,Coarse roots
B4,C,2m,C,4,7.310950691,9.7,4-leaf fall,293,Coarse roots
B4,C,2m,C,5,8.3,10.3,4-leaf fall,293,Coarse roots
B4,C,2m,C,6,6.9,9.6,4-leaf fall,293,Coarse roots
B4,C,2m,C,7,4.4,8.2,4-leaf fall,293,Coarse roots
B4,C,2m,C,8,11.38507795,10.1,4-leaf fall,293,Coarse roots
B4,C,2m,C,9,11.90336087,10.4,4-leaf fall,293,Coarse roots
B4,C,2m,C,10,9.4,11.5,4-leaf fall,293,Coarse roots
B4,C,2m,C,11,12.5,10.6,4-leaf fall,293,Coarse roots
B4,C,2m,C,13,11.80889495,11.2,4-leaf fall,293,Coarse roots
B4,C,2m,C,15,12.44708801,11.2,4-leaf fall,293,Coarse roots
B4,C,2m,C,16,8.5,11.9,4-leaf fall,293,Coarse roots
B4,C,2m,C,17,7.8,11.3,4-leaf fall,293,Coarse roots
B4,C,2m,C,18,13.51480669,13.7,4-leaf fall,293,Coarse roots
B4,C,2m,C,19,12.66688596,11.5,4-leaf fall,293,Coarse roots
B4,C,2m,C,21,19.05911855,13.4,4-leaf fall,293,Coarse roots
B4,C,2m,C,22,15.24040682,13.1,4-leaf fall,293,Coarse roots
B4,C,2m,C,23,15.57947368,12.3,4-leaf fall,293,Coarse roots
B4,C,2m,C,24,8.9,9.5,4-leaf fall,293,Coarse roots
B4,C,2m,C,26,12.7,12,4-leaf fall,293,Coarse roots
B4,C,2m,C,27,12.80351514,12.2,4-leaf fall,293,Coarse roots
B4,C,2m,C,28,6.519202405,8,4-leaf fall,293,Coarse roots
B4,C,2m,C,29,6.989277502,9.3,4-leaf fall,293,Coarse roots
B4,C,2m,C,30,10.90412766,10.2,4-leaf fall,293,Coarse roots
B3,C,2m,C,781,14.78276023,12.8,4-leaf fall,293,Coarse roots
B3,C,2m,C,782,9.7,12.5,4-leaf fall,293,Coarse roots
B3,C,2m,C,783,12.83160161,12.5,4-leaf fall,293,Coarse roots
B3,C,2m,C,785,9.521029356,9.6,4-leaf fall,293,Coarse roots
B3,C,2m,C,786,11.77964346,10,4-leaf fall,293,Coarse roots
B3,C,2m,C,787,7.3,10.2,4-leaf fall,293,Coarse roots
B3,C,2m,C,788,9.31933474,10.5,4-leaf fall,293,Coarse roots
B3,C,2m,C,789,9.774456507,10.3,4-leaf fall,293,Coarse roots
B3,C,2m,C,790,2.4,4.9,4-leaf fall,293,Coarse roots
B3,C,2m,C,791,10.5,10,4-leaf fall,293,Coarse roots
B3,C,2m,C,792,9.538343672,10.1,4-leaf fall,293,Coarse roots
B3,C,2m,C,793,13.60036764,10.3,4-leaf fall,293,Coarse roots
B3,C,2m,C,794,12.82224629,11.2,4-leaf fall,293,Coarse roots
B3,C,2m,C,795,10.61037228,10.3,4-leaf fall,293,Coarse roots
B3,C,2m,C,796,11.88107739,10.9,4-leaf fall,293,Coarse roots
B3,C,2m,C,797,9.541488354,9.1,4-leaf fall,293,Coarse roots
B3,C,2m,C,798,8,9,4-leaf fall,293,Coarse roots
B3,C,2m,C,799,11.89621789,7.7,4-leaf fall,293,Coarse roots
B3,C,2m,C,800,11.5,11.6,4-leaf fall,293,Coarse roots
B3,C,2m,C,801,12.26743657,11.2,4-leaf fall,293,Coarse roots
B3,C,2m,C,802,11.31459235,11.2,4-leaf fall,293,Coarse roots
B3,C,2m,C,803,12.7,9.6,4-leaf fall,293,Coarse roots
B3,C,2m,C,804,12.3434193,9.5,4-leaf fall,293,Coarse roots
B3,C,2m,C,806,9.848857802,10.9,4-leaf fall,293,Coarse roots
B3,C,2m,C,807,6.717886572,8.2,4-leaf fall,293,Coarse roots
B3,C,2m,C,808,14.53203358,8.7,4-leaf fall,293,Coarse roots
B3,C,2m,C,809,2.6,5.3,4-leaf fall,293,Coarse roots
B3,C,2m,C,810,10.1,8.4,4-leaf fall,293,Coarse roots
B1,C,2m,C,962,13.15218613,13.4,4-leaf fall,293,Coarse roots
B1,C,2m,C,964,14.08296844,14.5,4-leaf fall,293,Coarse roots
B1,C,2m,C,965,5.3,9.2,4-leaf fall,293,Coarse roots
B1,C,2m,C,967,13.53698637,12.5,4-leaf fall,293,Coarse roots
B1,C,2m,C,968,7.4,10.9,4-leaf fall,293,Coarse roots
B1,C,2m,C,969,14.08580846,11.6,4-leaf fall,293,Coarse roots
B1,C,2m,C,970,10.98362417,11.1,4-leaf fall,293,Coarse roots
B1,C,2m,C,971,13.08166656,11.6,4-leaf fall,293,Coarse roots
B1,C,2m,C,972,10.8,12.8,4-leaf fall,293,Coarse roots
B1,C,2m,C,973,7.9,9.6,4-leaf fall,293,Coarse roots
B1,C,2m,C,974,5.3,8.8,4-leaf fall,293,Coarse roots
B1,C,2m,C,975,6.1,9.8,4-leaf fall,293,Coarse roots
B1,C,2m,C,976,7.3,11.7,4-leaf fall,293,Coarse roots
B1,C,2m,C,977,9.1,12.5,4-leaf fall,293,Coarse roots
B1,C,2m,C,978,12.39435355,12.1,4-leaf fall,293,Coarse roots
B1,C,2m,C,979,11,10.8,4-leaf fall,293,Coarse roots
B1,C,2m,C,980,13.08739852,11.7,4-leaf fall,293,Coarse roots
B1,C,2m,C,981,10.1133575,12.4,4-leaf fall,293,Coarse roots
B1,C,2m,C,982,7.7,11.9,4-leaf fall,293,Coarse roots
